SET_ICU_CACHE	libv8.so	GLOBAL	DEFAULT	_ZN2v88internal7Isolate23set_icu_object_in_cacheENS1_18ICUObjectCacheTypeENS0_12DirectHandleINS0_6ObjectEEENSt4__Cr10shared_ptrIN6icu_777UMemoryEEE	v8::internal::Isolate::set_icu_object_in_cache(v8::internal::Isolate::ICUObjectCacheType, v8::internal::DirectHandle<v8::internal::Object>, std::__Cr::shared_ptr<icu_77::UMemory>)
TURBO_JSON_C1	libv8.so	GLOBAL	DEFAULT	_ZN2v88internal8compiler13TurboJsonFileC1EPNS0_24OptimizedCompilationInfoEj	v8::internal::compiler::TurboJsonFile::TurboJsonFile(v8::internal::OptimizedCompilationInfo*, unsigned int)
TURBO_JSON_C2	libv8.so	GLOBAL	DEFAULT	_ZN2v88internal8compiler13TurboJsonFileC2EPNS0_24OptimizedCompilationInfoEj	v8::internal::compiler::TurboJsonFile::TurboJsonFile(v8::internal::OptimizedCompilationInfo*, unsigned int)
VALIDATE_LOCALE	libv8.so	GLOBAL	DEFAULT	_ZN2v87Isolate38ValidateAndCanonicalizeUnicodeLocaleIdENSt4__Cr17basic_string_viewIcNS1_11char_traitsIcEEEE	v8::Isolate::ValidateAndCanonicalizeUnicodeLocaleId(std::__Cr::basic_string_view<char, std::__Cr::char_traits<char> >)
WASM_FORMAT_ERROR	libv8.so	GLOBAL	DEFAULT	_ZN2v88internal4wasm9WasmError11FormatErrorEPKcSt9__va_list	v8::internal::wasm::WasmError::FormatError(char const*, std::__va_list)
