libv8.so	_ZN2v811CpuProfiler14StartProfilingENS_5LocalINS_6StringEEENS_19CpuProfilingOptionsENSt4__Cr10unique_ptrINS_24DiscardedSamplesDelegateENS5_14default_deleteIS7_EEEE	v8::CpuProfiler::StartProfiling(v8::Local<v8::String>, v8::CpuProfilingOptions, std::__Cr::unique_ptr<v8::DiscardedSamplesDelegate, std::__Cr::default_delete<v8::DiscardedSamplesDelegate> >)
libv8.so	_ZN2v811CpuProfiler5StartENS_19CpuProfilingOptionsENSt4__Cr10unique_ptrINS_24DiscardedSamplesDelegateENS2_14default_deleteIS4_EEEE	v8::CpuProfiler::Start(v8::CpuProfilingOptions, std::__Cr::unique_ptr<v8::DiscardedSamplesDelegate, std::__Cr::default_delete<v8::DiscardedSamplesDelegate> >)
libv8.so	_ZN2v811CpuProfiler5StartENS_5LocalINS_6StringEEENS_19CpuProfilingOptionsENSt4__Cr10unique_ptrINS_24DiscardedSamplesDelegateENS5_14default_deleteIS7_EEEE	v8::CpuProfiler::Start(v8::Local<v8::String>, v8::CpuProfilingOptions, std::__Cr::unique_ptr<v8::DiscardedSamplesDelegate, std::__Cr::default_delete<v8::DiscardedSamplesDelegate> >)
libv8.so	_ZN2v812HeapProfiler12QueryObjectsENS_5LocalINS_7ContextEEEPNS_20QueryObjectPredicateEPNSt4__Cr6vectorINS_6GlobalINS_6ObjectEEENS6_9allocatorISA_EEEE	v8::HeapProfiler::QueryObjects(v8::Local<v8::Context>, v8::QueryObjectPredicate*, std::__Cr::vector<v8::Global<v8::Object>, std::__Cr::allocator<v8::Global<v8::Object> > >*)
libv8.so	_ZN2v813WasmStreaming39SetMoreFunctionsCanBeSerializedCallbackENSt4__Cr8functionIFvNS_18CompiledWasmModuleEEEE	v8::WasmStreaming::SetMoreFunctionsCanBeSerializedCallback(std::__Cr::function<void (v8::CompiledWasmModule)>)
libv8.so	_ZN2v813WasmStreaming6FinishERKNSt4__Cr8functionIFvRNS0_22ModuleCachingInterfaceEEEE	v8::WasmStreaming::Finish(std::__Cr::function<void (v8::WasmStreaming::ModuleCachingInterface&)> const&)
libv8.so	_ZN2v813WasmStreamingC1ENSt4__Cr10unique_ptrINS0_17WasmStreamingImplENS1_14default_deleteIS3_EEEE	v8::WasmStreaming::WasmStreaming(std::__Cr::unique_ptr<v8::WasmStreaming::WasmStreamingImpl, std::__Cr::default_delete<v8::WasmStreaming::WasmStreamingImpl> >)
libv8.so	_ZN2v813WasmStreamingC2ENSt4__Cr10unique_ptrINS0_17WasmStreamingImplENS1_14default_deleteIS3_EEEE	v8::WasmStreaming::WasmStreaming(std::__Cr::unique_ptr<v8::WasmStreaming::WasmStreamingImpl, std::__Cr::default_delete<v8::WasmStreaming::WasmStreamingImpl> >)
libv8.so	_ZN2v814ScriptCompiler14StreamedSourceC1ENSt4__Cr10unique_ptrINS0_20ExternalSourceStreamENS2_14default_deleteIS4_EEEENS1_8EncodingE	v8::ScriptCompiler::StreamedSource::StreamedSource(std::__Cr::unique_ptr<v8::ScriptCompiler::ExternalSourceStream, std::__Cr::default_delete<v8::ScriptCompiler::ExternalSourceStream> >, v8::ScriptCompiler::StreamedSource::Encoding)
libv8.so	_ZN2v814ScriptCompiler14StreamedSourceC2ENSt4__Cr10unique_ptrINS0_20ExternalSourceStreamENS2_14default_deleteIS4_EEEENS1_8EncodingE	v8::ScriptCompiler::StreamedSource::StreamedSource(std::__Cr::unique_ptr<v8::ScriptCompiler::ExternalSourceStream, std::__Cr::default_delete<v8::ScriptCompiler::ExternalSourceStream> >, v8::ScriptCompiler::StreamedSource::Encoding)
libv8.so	_ZN2v814ScriptCompiler20ConsumeCodeCacheTaskC1ENSt4__Cr10unique_ptrINS_8internal25BackgroundDeserializeTaskENS2_14default_deleteIS5_EEEE	v8::ScriptCompiler::ConsumeCodeCacheTask::ConsumeCodeCacheTask(std::__Cr::unique_ptr<v8::internal::BackgroundDeserializeTask, std::__Cr::default_delete<v8::internal::BackgroundDeserializeTask> >)
libv8.so	_ZN2v814ScriptCompiler20ConsumeCodeCacheTaskC2ENSt4__Cr10unique_ptrINS_8internal25BackgroundDeserializeTaskENS2_14default_deleteIS5_EEEE	v8::ScriptCompiler::ConsumeCodeCacheTask::ConsumeCodeCacheTask(std::__Cr::unique_ptr<v8::internal::BackgroundDeserializeTask, std::__Cr::default_delete<v8::internal::BackgroundDeserializeTask> >)
libv8.so	_ZN2v814ScriptCompiler23StartConsumingCodeCacheEPNS_7IsolateENSt4__Cr10unique_ptrINS0_10CachedDataENS3_14default_deleteIS5_EEEE	v8::ScriptCompiler::StartConsumingCodeCache(v8::Isolate*, std::__Cr::unique_ptr<v8::ScriptCompiler::CachedData, std::__Cr::default_delete<v8::ScriptCompiler::CachedData> >)
libv8.so	_ZN2v814ScriptCompiler35StartConsumingCodeCacheOnBackgroundEPNS_7IsolateENSt4__Cr10unique_ptrINS0_10CachedDataENS3_14default_deleteIS5_EEEE	v8::ScriptCompiler::StartConsumingCodeCacheOnBackground(v8::Isolate*, std::__Cr::unique_ptr<v8::ScriptCompiler::CachedData, std::__Cr::default_delete<v8::ScriptCompiler::CachedData> >)
libv8.so	_ZN2v817RegisterExtensionENSt4__Cr10unique_ptrINS_9ExtensionENS0_14default_deleteIS2_EEEE	v8::RegisterExtension(std::__Cr::unique_ptr<v8::Extension, std::__Cr::default_delete<v8::Extension> >)
libv8.so	_ZN2v817SharedArrayBuffer3NewEPNS_7IsolateENSt4__Cr10shared_ptrINS_12BackingStoreEEE	v8::SharedArrayBuffer::New(v8::Isolate*, std::__Cr::shared_ptr<v8::BackingStore>)
libv8.so	_ZN2v818CompiledWasmModuleC1ENSt4__Cr10shared_ptrINS_8internal4wasm12NativeModuleEEENS1_12basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEE	v8::CompiledWasmModule::CompiledWasmModule(std::__Cr::shared_ptr<v8::internal::wasm::NativeModule>, std::__Cr::basic_string<char, std::__Cr::char_traits<char>, std::__Cr::allocator<char> >)
libv8.so	_ZN2v818CompiledWasmModuleC2ENSt4__Cr10shared_ptrINS_8internal4wasm12NativeModuleEEENS1_12basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEE	v8::CompiledWasmModule::CompiledWasmModule(std::__Cr::shared_ptr<v8::internal::wasm::NativeModule>, std::__Cr::basic_string<char, std::__Cr::char_traits<char>, std::__Cr::allocator<char> >)
libv8.so	_ZN2v818DictionaryTemplate3NewEPNS_7IsolateENS_10MemorySpanIKNSt4__Cr17basic_string_viewIcNS4_11char_traitsIcEEEEEE	v8::DictionaryTemplate::New(v8::Isolate*, v8::MemorySpan<std::__Cr::basic_string_view<char, std::__Cr::char_traits<char> > const>)
libv8.so	_ZN2v821WasmModuleCompilation39SetMoreFunctionsCanBeSerializedCallbackENSt4__Cr8functionIFvNS_18CompiledWasmModuleEEEE	v8::WasmModuleCompilation::SetMoreFunctionsCanBeSerializedCallback(std::__Cr::function<void (v8::CompiledWasmModule)>)
libv8.so	_ZN2v821WasmModuleCompilation6FinishEPNS_7IsolateERKNSt4__Cr8functionIFvRNS_13WasmStreaming22ModuleCachingInterfaceEEEERKNS4_IFvNS3_7variantIJNS_5LocalINS_16WasmModuleObjectEEENSD_INS_5ValueEEEEEEEEE	v8::WasmModuleCompilation::Finish(v8::Isolate*, std::__Cr::function<void (v8::WasmStreaming::ModuleCachingInterface&)> const&, std::__Cr::function<void (std::__Cr::variant<v8::Local<v8::WasmModuleObject>, v8::Local<v8::Value> >)> const&)
libv8.so	_ZN2v84JSON5ParseENS_5LocalINS_7ContextEEENS1_INS_6StringEEENSt4__Cr8optionalINS_12ScriptOriginEEE	v8::JSON::Parse(v8::Local<v8::Context>, v8::Local<v8::String>, std::__Cr::optional<v8::ScriptOrigin>)
libv8.so	_ZN2v85Array3NewENS_5LocalINS_7ContextEEEjNSt4__Cr8functionIFNS_10MaybeLocalINS_5ValueEEEvEEE	v8::Array::New(v8::Local<v8::Context>, unsigned int, std::__Cr::function<v8::MaybeLocal<v8::Value> ()>)
libv8.so	_ZN2v85debug16GetLoadedScriptsEPNS_7IsolateERNSt4__Cr6vectorINS_6GlobalINS0_6ScriptEEENS3_9allocatorIS7_EEEE	v8::debug::GetLoadedScripts(v8::Isolate*, std::__Cr::vector<v8::Global<v8::debug::Script>, std::__Cr::allocator<v8::Global<v8::debug::Script> > >&)
